id,date,amount,card,id_merchant
617,25-07-2018 06:55,3.07,5.50071E+15,150
1201,25-07-2018 07:55,10.68,4.27647E+12,116
284,25-07-2018 11:35,7.76,3.0143E+13,39
2912,25-07-2018 14:26,17.26,3.00633E+13,147
521,25-07-2018 15:03,5.31,4.74104E+12,76
858,25-07-2018 22:27,3.36,4.96292E+18,13
695,25-07-2018 22:52,2.58,4.58696E+18,19
3391,25-07-2018 23:31,2.76,4.53999E+15,58
660,26-07-2018 01:06,3.12,5.84227E+11,136
2441,26-07-2018 06:32,3.35,5.36178E+15,143
1273,26-07-2018 09:55,10.59,4.7432E+18,44
2758,26-07-2018 11:14,14.93,3.76028E+14,128
656,26-07-2018 15:52,1.63,4.6819E+12,36
2906,26-07-2018 16:02,15.06,6.01199E+15,116
1232,26-07-2018 17:29,10.37,4.58696E+18,38
2066,26-07-2018 18:08,2.93,4.498E+12,69
937,26-07-2018 18:20,10.32,4.74104E+12,67
2534,26-07-2018 18:31,14.38,5.17595E+15,102
2490,26-07-2018 19:44,15.66,1.80099E+14,19
2393,26-07-2018 19:55,5.36,4.53999E+15,48
1923,26-07-2018 22:35,10.68,5.50071E+15,78
2508,26-07-2018 23:02,1803,5.5706E+15,68
3292,27-07-2018 03:17,15.97,5.36178E+15,45
497,27-07-2018 03:26,8.77,2.13194E+14,133
1363,27-07-2018 05:32,10.31,4.74104E+12,146
3122,27-07-2018 09:49,15.58,4.96292E+18,136
2649,27-07-2018 16:18,17.91,4.15072E+15,99
1522,27-07-2018 18:07,10.15,4.71177E+15,88
3146,27-07-2018 20:27,14.13,5.0188E+11,45
1355,27-07-2018 23:59,14.3,4.27647E+12,10
1350,28-07-2018 00:11,10.41,3.56195E+15,31
341,28-07-2018 02:13,8.95,5.5706E+15,19
2839,28-07-2018 03:14,18.93,5.84227E+11,109
2491,28-07-2018 03:34,17.16,4.86676E+18,33
2708,28-07-2018 04:07,15.26,3.00633E+13,26
355,28-07-2018 05:14,4.52,4.26369E+15,16
2850,28-07-2018 10:03,19.82,5.03843E+11,45
452,28-07-2018 10:07,5.41,3.00783E+13,122
1720,28-07-2018 16:05,11.73,4.53999E+15,34
804,28-07-2018 21:24,1.75,6.01199E+15,53
1421,28-07-2018 23:41,11.73,3.56107E+15,111
2545,29-07-2018 00:04,20.35,3.5822E+15,27
2603,29-07-2018 03:56,18.26,4.72378E+18,119
2345,29-07-2018 06:02,1.37,4.7432E+18,21
2058,29-07-2018 07:42,5.84,6.50024E+15,116
3167,29-07-2018 09:00,16.57,4.58696E+18,51
1156,29-07-2018 09:38,10.17,3.72415E+14,100
3348,29-07-2018 12:15,1.64,4.498E+12,137
3208,29-07-2018 12:21,15.53,4.26849E+15,99
280,29-07-2018 22:58,4.63,4.6819E+12,133
900,30-07-2018 08:49,12.5,4.27647E+12,48
2528,30-07-2018 12:04,18.37,4.96292E+18,131
1838,30-07-2018 17:26,10.17,5.50071E+15,27
2759,30-07-2018 18:50,16.34,4.71177E+15,80
19,30-07-2018 19:41,6.13,3.72415E+14,95
2298,31-07-2018 03:42,3.64,4.498E+12,10
3302,31-07-2018 04:54,19.23,5.84227E+11,99
2752,31-07-2018 05:15,1302,4.76105E+18,111
434,31-07-2018 06:37,7.28,4.498E+12,87
1066,31-07-2018 07:44,11.93,4.6819E+12,132
956,31-07-2018 10:03,10.75,4.96292E+18,38
2764,31-07-2018 10:53,14.61,5.13584E+15,70
2361,31-07-2018 19:58,2.86,4.50641E+15,85
3279,31-07-2018 20:15,20.73,3.72415E+14,4
2671,01-08-2018 00:53,14.08,5.03843E+11,23
1967,01-08-2018 01:50,2.74,5.84227E+11,128
190,01-08-2018 06:36,4.58,4.96292E+18,33
1488,01-08-2018 18:17,13.65,5.0188E+11,131
3387,01-08-2018 18:41,2.78,3.00783E+13,126
913,01-08-2018 19:36,10.12,4.498E+12,29
1575,01-08-2018 21:41,10.55,5.84227E+11,113
1078,02-08-2018 01:25,11.35,4.58696E+18,92
2819,02-08-2018 07:13,14.42,3.51695E+15,14
2847,02-08-2018 07:44,18.93,5.36178E+15,34
3408,03-08-2018 00:14,3.14,4.53999E+15,20
964,03-08-2018 03:25,11.63,4.26369E+15,70
3255,03-08-2018 04:35,18.55,4.53999E+15,129
933,03-08-2018 06:29,12.5,4.02791E+15,53
279,03-08-2018 14:01,4,4.50641E+15,64
1055,03-08-2018 22:47,12.02,3.00783E+13,119
2946,03-08-2018 22:50,17.95,4.2791E+18,112
6,04-08-2018 01:57,6.26,6.50024E+15,123
1849,04-08-2018 02:30,10.16,5.03843E+11,122
2450,04-08-2018 04:00,5.07,4.64401E+18,65
643,04-08-2018 05:31,2.53,4.16531E+18,10
207,04-08-2018 06:02,4.65,3.00633E+13,87
3250,04-08-2018 11:43,16.77,4.53999E+15,111
2184,04-08-2018 14:32,1.92,3.58135E+15,8
1656,04-08-2018 14:48,11.05,3.0143E+13,44
1802,04-08-2018 17:13,14.55,4.7432E+18,41
2282,04-08-2018 20:00,4.16,3.56107E+15,16
1223,04-08-2018 20:11,11.74,4.2791E+18,88
2452,04-08-2018 21:56,17.57,4.498E+12,31
2770,04-08-2018 22:07,17.66,5.84227E+11,90
2415,04-08-2018 22:48,3.09,5.50071E+15,31
1459,05-08-2018 01:06,1379,3.58135E+15,145
1103,05-08-2018 03:49,10.3,4.72378E+18,69
789,05-08-2018 07:24,1.09,3.00633E+13,64
197,05-08-2018 08:11,5.92,4.15072E+15,37
585,05-08-2018 11:56,3.56,5.5706E+15,72
1531,05-08-2018 13:28,11.56,2.13194E+14,63
2350,05-08-2018 14:41,4.09,4.86676E+18,68
1200,05-08-2018 17:33,10.53,4.50641E+15,119
3209,05-08-2018 20:20,18.67,6.01199E+15,17
2567,06-08-2018 01:29,16,5.5706E+15,50
1613,06-08-2018 04:41,10.52,4.58696E+18,124
117,06-08-2018 09:42,7.5,4.26369E+15,125
1724,06-08-2018 14:31,10.96,3.0143E+13,5
759,06-08-2018 15:31,1.99,5.50071E+15,140
143,06-08-2018 15:51,5.23,5.13584E+15,40
2698,06-08-2018 16:17,16.55,6.75911E+11,58
1041,06-08-2018 18:50,10.92,6.01199E+15,79
3173,06-08-2018 19:18,17.1,4.83448E+15,70
559,06-08-2018 22:27,1.49,4.58696E+18,56
1912,07-08-2018 00:10,10.88,4.64401E+18,101
2777,07-08-2018 00:56,16.74,5.03843E+11,16
1325,07-08-2018 04:19,14.1,3.51711E+15,56
1394,07-08-2018 05:36,13.59,3.56107E+15,43
2517,07-08-2018 10:50,20.1,3.0182E+13,36
2712,07-08-2018 10:59,15.48,4.96292E+18,46
1424,07-08-2018 11:07,1449,3.51695E+15,61
41,07-08-2018 13:04,9.53,3.4412E+14,74
1581,07-08-2018 14:31,11.63,5.50071E+15,96
1385,07-08-2018 16:07,10.4,4.64401E+18,17
1373,07-08-2018 16:34,10.39,4.15984E+18,109
1189,07-08-2018 19:29,10.15,3.72415E+14,4
526,07-08-2018 23:05,3.7,3.56107E+15,108
1068,07-08-2018 23:30,11.7,5.84227E+11,40
1652,08-08-2018 01:43,10.83,6.50024E+15,20
2578,08-08-2018 05:12,16.63,3.00633E+13,45
502,08-08-2018 06:37,9.22,1.80099E+14,132
3306,08-08-2018 08:36,12.52,1.80099E+14,116
2761,08-08-2018 11:51,16.82,5.0188E+11,93
1157,08-08-2018 12:02,14.01,4.7432E+18,121
380,08-08-2018 12:25,7.1,3.00783E+13,24
3088,08-08-2018 18:25,20.14,4.16531E+18,22
2896,08-08-2018 19:54,20.72,5.17595E+15,110
2274,08-08-2018 21:11,2.04,4.26369E+15,108
1991,08-08-2018 21:50,2.34,5.13584E+15,74
2503,08-08-2018 23:53,16.73,4.74104E+12,51
997,09-08-2018 02:07,10.22,5.5706E+15,146
2267,09-08-2018 04:19,3.7,5.36178E+15,38
3389,09-08-2018 06:00,1.57,4.7432E+18,89
96,09-08-2018 11:14,3.2,4.83448E+15,31
265,09-08-2018 13:32,1.53,3.51695E+15,101
3257,09-08-2018 14:03,18.88,3.51695E+15,108
23,09-08-2018 20:03,4.6,4.498E+12,67
1645,10-08-2018 00:44,10.09,3.56107E+15,70
2187,10-08-2018 04:16,4.29,4.53999E+15,122
1014,10-08-2018 06:13,11.21,4.15072E+15,74
1452,10-08-2018 09:06,11.38,3.0143E+13,150
1434,10-08-2018 09:27,10.79,4.96292E+18,12
2994,10-08-2018 13:50,18.79,5.13584E+15,110
637,10-08-2018 14:22,3.36,1.80099E+14,81
474,10-08-2018 16:45,5.48,3.00633E+13,50
3363,10-08-2018 18:54,2.95,3.53565E+15,107
2507,10-08-2018 19:52,16.55,4.15072E+15,88
1521,10-08-2018 22:17,12.12,3.00633E+13,110
2392,11-08-2018 02:47,1.65,5.5706E+15,36
2130,11-08-2018 13:24,2.93,4.6819E+12,65
276,11-08-2018 16:29,7.35,4.18816E+15,22
3012,11-08-2018 17:27,18.76,3.53565E+15,9
1666,11-08-2018 18:09,10.51,4.26369E+15,23
2892,11-08-2018 20:11,16.18,4.2791E+18,139
2149,12-08-2018 06:21,2.48,5.84227E+11,106
1792,12-08-2018 13:09,11.79,2.13194E+14,104
1651,12-08-2018 14:15,10.73,3.5822E+15,35
3120,12-08-2018 14:57,16.95,5.03843E+11,98
2744,12-08-2018 19:40,17.97,3.4412E+14,131
915,12-08-2018 22:24,12.33,3.58135E+15,30
306,13-08-2018 00:05,6.25,6.01199E+15,133
1401,13-08-2018 03:01,10.89,4.74104E+12,39
2577,13-08-2018 03:57,16.25,5.03843E+11,132
1069,13-08-2018 06:58,11.43,4.72378E+18,26
2235,13-08-2018 07:48,4.89,5.0188E+11,38
3222,13-08-2018 12:05,16.49,4.64401E+18,135
1234,13-08-2018 15:32,11.1,4.02791E+15,110
1921,13-08-2018 17:18,10.63,4.6819E+12,45
1287,13-08-2018 21:33,11.14,4.96292E+18,149
1222,14-08-2018 02:20,10.19,4.31965E+12,125
3019,14-08-2018 08:38,18.54,4.498E+12,55
2399,14-08-2018 12:33,4.89,4.86676E+18,46
1759,14-08-2018 13:35,10.52,4.26849E+15,146
1451,14-08-2018 17:38,10.4,3.56107E+15,34
981,14-08-2018 21:31,12.42,4.26369E+15,25
2598,14-08-2018 22:33,15.87,4.64401E+18,36
3111,15-08-2018 00:02,14.26,4.15984E+18,55
993,15-08-2018 00:36,10.25,3.76028E+14,26
2643,15-08-2018 06:07,18.08,4.02791E+15,78
719,15-08-2018 09:33,2.29,3.51711E+15,144
2381,15-08-2018 10:04,1.59,4.64401E+18,141
1732,15-08-2018 19:14,10.69,5.84227E+11,54
2326,15-08-2018 19:32,1.29,5.01809E+11,129
1917,15-08-2018 21:33,11.03,5.36178E+15,84
1178,16-08-2018 00:23,10.13,4.15072E+15,144
1882,16-08-2018 00:43,13.28,4.50641E+15,47
1208,16-08-2018 01:10,11.08,4.18816E+15,111
1777,16-08-2018 06:59,10.21,3.72415E+14,124
888,16-08-2018 07:51,10.29,4.86676E+18,57
1844,16-08-2018 08:15,11.37,6.50024E+15,76
2069,16-08-2018 09:59,4.32,4.71177E+15,80
1877,16-08-2018 10:01,1001,4.31965E+12,120
3021,16-08-2018 15:25,17.66,4.26849E+15,21
3242,16-08-2018 16:50,13.75,5.01809E+11,59
2255,16-08-2018 17:35,3.35,4.31965E+12,95
615,16-08-2018 20:24,3.51,3.56195E+15,34
1193,17-08-2018 05:25,10.21,4.76105E+18,2
3455,17-08-2018 07:24,2.24,4.26849E+15,79
112,17-08-2018 08:25,6.36,4.72378E+18,22
1741,17-08-2018 09:15,10.62,5.13584E+15,113
734,17-08-2018 10:11,2.73,5.5706E+15,80
1635,17-08-2018 10:33,10.04,4.498E+12,78
2347,17-08-2018 17:12,3.89,4.2791E+18,92
1489,17-08-2018 17:32,11.24,3.4412E+14,66
2634,17-08-2018 19:57,16.57,3.51695E+15,11
788,17-08-2018 19:58,1.77,3.0143E+13,48
2568,17-08-2018 22:32,16.15,5.0188E+11,129
3112,18-08-2018 02:28,19.5,4.50641E+15,131
3177,18-08-2018 03:12,20.07,3.51711E+15,61
581,18-08-2018 03:47,1.09,4.74104E+12,10
1558,18-08-2018 04:38,10.15,3.56107E+15,64
483,18-08-2018 05:03,7.92,4.53999E+15,78
3200,18-08-2018 05:56,18.64,5.50071E+15,93
85,18-08-2018 12:47,6.41,3.76028E+14,148
659,18-08-2018 13:30,1.32,1.80099E+14,102
644,18-08-2018 15:34,1.56,4.2791E+18,131
1739,18-08-2018 19:03,10.53,4.74104E+12,149
1239,18-08-2018 19:12,10.97,4.02791E+15,38
362,18-08-2018 23:56,3.22,5.01809E+11,20
1439,19-08-2018 00:26,10.72,5.84227E+11,143
2774,19-08-2018 05:06,19.51,4.86676E+18,24
1767,19-08-2018 08:23,10.06,4.83448E+15,63
2781,19-08-2018 15:54,19.09,5.84227E+11,9
1052,19-08-2018 19:19,10.61,5.5706E+15,95
2874,19-08-2018 22:10,17.07,4.64401E+18,145
170,20-08-2018 00:42,6.78,3.58135E+15,149
539,20-08-2018 15:20,2.48,5.03843E+11,79
1009,20-08-2018 19:58,10.95,5.03843E+11,97
240,20-08-2018 21:53,8.8,5.5706E+15,56
806,21-08-2018 00:15,2.4,4.96292E+18,136
1018,21-08-2018 03:39,10.19,5.13584E+15,53
1332,21-08-2018 14:53,10.97,5.03843E+11,17
163,21-08-2018 16:23,1.1,3.51711E+15,81
3492,21-08-2018 18:27,1.25,4.83448E+15,113
445,21-08-2018 19:55,3.96,4.15072E+15,139
147,21-08-2018 19:56,4.62,3.00783E+13,121
2121,21-08-2018 20:46,188,3.00783E+13,71
2977,21-08-2018 23:42,19.41,4.18816E+15,28
3178,22-08-2018 03:43,17.63,4.26369E+15,101
2917,22-08-2018 12:13,15.37,4.71177E+15,17
2929,22-08-2018 20:10,16.4,1.80099E+14,96
404,22-08-2018 20:11,5.85,5.17595E+15,149
493,22-08-2018 20:19,4.58,4.2791E+18,55
1524,23-08-2018 02:43,10.06,4.86676E+18,120
720,23-08-2018 13:17,3.57,5.50071E+15,61
3411,23-08-2018 16:03,3.26,5.29719E+15,150
516,23-08-2018 19:26,6.16,4.2791E+18,58
213,23-08-2018 20:33,5.68,3.0182E+13,135
1071,23-08-2018 20:44,12.43,4.74104E+12,87
129,23-08-2018 21:24,9.04,5.29719E+15,31
199,23-08-2018 22:07,9.51,5.50071E+15,142
3295,23-08-2018 23:19,13.44,4.27647E+12,35
2584,24-08-2018 05:28,18.71,4.96292E+18,89
389,24-08-2018 12:44,5.1,5.29719E+15,46
278,24-08-2018 23:58,6.9,4.27647E+12,147
825,25-08-2018 00:07,1.51,5.03843E+11,100
2869,25-08-2018 02:16,16.41,4.6819E+12,70
2516,25-08-2018 04:14,17.62,5.36178E+15,66
2343,25-08-2018 08:06,4.37,3.56107E+15,65
2613,25-08-2018 09:38,19.34,2.13194E+14,146
783,25-08-2018 11:44,3.8,4.18816E+15,40
2991,25-08-2018 15:32,16.21,4.96292E+18,14
2944,26-08-2018 05:13,15.13,3.0182E+13,44
2007,26-08-2018 05:44,2.74,4.86676E+18,37
49,26-08-2018 06:56,9.48,6.75911E+11,120
2540,26-08-2018 07:15,23.13,4.50641E+15,147
3212,26-08-2018 10:25,17.36,4.74104E+12,67
1891,26-08-2018 15:09,10.08,3.56107E+15,17
1985,26-08-2018 20:31,1.78,4.64401E+18,134
429,26-08-2018 22:13,8.13,5.36178E+15,23
3385,27-08-2018 00:14,2.2,2.13194E+14,113
1296,27-08-2018 00:28,10.72,4.15072E+15,4
808,27-08-2018 02:02,2.97,4.15984E+18,58
2695,27-08-2018 03:37,14.24,2.13194E+14,27
167,27-08-2018 03:51,3.82,4.2791E+18,16
2416,27-08-2018 10:06,2.77,4.18816E+15,94
2886,27-08-2018 18:26,17.35,2.13194E+14,40
1813,27-08-2018 20:12,10.86,3.53565E+15,56
2073,27-08-2018 21:38,1.79,5.01809E+11,14
674,28-08-2018 02:09,0.75,3.5822E+15,149
2798,28-08-2018 05:31,18.06,4.71177E+15,63
2523,28-08-2018 07:17,20.71,4.16531E+18,128
92,28-08-2018 08:40,5.94,4.6819E+12,58
2780,28-08-2018 10:02,14.64,3.72415E+14,126
3067,28-08-2018 11:53,18.67,5.29719E+15,116
2510,28-08-2018 13:21,16.97,4.27647E+12,115
2876,28-08-2018 13:48,14.32,4.18816E+15,123
2589,28-08-2018 16:51,15.76,4.27647E+12,74
289,28-08-2018 17:50,6.12,4.7432E+18,109
328,29-08-2018 01:56,2.97,5.84227E+11,115
1530,29-08-2018 04:20,11.23,4.15984E+18,59
1795,29-08-2018 09:06,11.51,4.96292E+18,48
1834,29-08-2018 09:19,11.53,4.71177E+15,5
1698,29-08-2018 14:34,11.26,4.15072E+15,119
1184,29-08-2018 16:29,10.49,4.53999E+15,113
3374,29-08-2018 16:35,2.48,4.6819E+12,85
2193,29-08-2018 18:01,4.62,3.51711E+15,33
2043,29-08-2018 18:59,4.78,5.5706E+15,44
2647,29-08-2018 20:53,17.42,3.76028E+14,150
2958,29-08-2018 22:16,16.68,3.51711E+15,29
3044,29-08-2018 23:14,18.39,3.56195E+15,37
2194,30-08-2018 02:39,1.22,5.50071E+15,34
1885,30-08-2018 05:25,11.35,3.51711E+15,8
1378,30-08-2018 07:43,10.55,4.15072E+15,32
1865,30-08-2018 08:46,11.86,5.84227E+11,122
2989,30-08-2018 11:14,13.05,3.0143E+13,12
2718,30-08-2018 19:16,14.22,4.64401E+18,77
3459,30-08-2018 21:18,2.01,4.7432E+18,40
3183,31-08-2018 00:17,18.53,4.53999E+15,5
3254,31-08-2018 00:26,20.42,6.01199E+15,94
1110,31-08-2018 03:10,12.26,4.15072E+15,87
2504,31-08-2018 09:30,15.42,4.15072E+15,112
1411,31-08-2018 10:48,11.01,4.498E+12,86
2948,31-08-2018 15:32,19.37,4.74104E+12,123
1457,31-08-2018 19:48,10.33,5.84227E+11,36
2728,31-08-2018 20:31,17.74,3.5822E+15,32
1126,31-08-2018 23:01,10.89,4.498E+12,150
1814,31-08-2018 23:03,10.81,3.53565E+15,43
84,01-09-2018 03:22,6.85,3.58135E+15,11
3004,01-09-2018 04:02,19.16,4.26369E+15,28
2376,01-09-2018 04:58,1.65,3.56107E+15,119
1280,01-09-2018 09:41,10.68,4.72378E+18,130
401,01-09-2018 12:15,4.85,3.53565E+15,93
1690,01-09-2018 12:57,10.81,5.13584E+15,97
378,01-09-2018 20:29,3.84,3.58135E+15,16
2340,02-09-2018 01:07,2.64,4.27647E+12,90
1870,02-09-2018 02:45,10.72,5.01809E+11,102
1869,02-09-2018 05:01,10.25,5.01809E+11,3
3125,02-09-2018 06:17,2001,3.58135E+15,18
2144,02-09-2018 07:33,2.05,4.26369E+15,135
2692,02-09-2018 07:36,17.8,4.15072E+15,106
2103,02-09-2018 11:20,458,3.4412E+14,10
2299,02-09-2018 14:39,1.39,4.7432E+18,127
869,02-09-2018 19:10,0.62,1.80099E+14,112
2499,03-09-2018 03:32,19.97,5.13584E+15,5
1618,03-09-2018 03:43,11.19,4.16531E+18,78
2885,03-09-2018 07:27,13.59,3.76028E+14,123
1655,03-09-2018 11:17,11.75,4.2791E+18,46
475,03-09-2018 16:10,7.23,4.498E+12,17
524,03-09-2018 18:38,3.79,4.2791E+18,11
2173,03-09-2018 19:37,1.69,5.03843E+11,36
2935,03-09-2018 21:21,17.97,5.0188E+11,79
2497,04-09-2018 01:35,1790,4.76105E+18,43
3444,04-09-2018 09:20,1.61,4.31965E+12,30
2286,04-09-2018 11:02,1.68,4.53999E+15,16
3077,04-09-2018 14:58,14.39,4.27647E+12,51
437,04-09-2018 15:02,6.96,4.71177E+15,133
2383,04-09-2018 19:35,3.29,1.80099E+14,94
152,04-09-2018 20:34,8.77,3.56195E+15,28
796,05-09-2018 03:54,2.35,5.17595E+15,127
3214,05-09-2018 04:25,17.22,3.0143E+13,1
2731,05-09-2018 17:28,16.95,4.26849E+15,29
2065,06-09-2018 02:47,4.64,4.02791E+15,106
1840,06-09-2018 05:09,11.52,5.01809E+11,105
2795,06-09-2018 05:23,15.66,4.15984E+18,10
1368,06-09-2018 08:28,1017,4.76105E+18,135
2637,06-09-2018 08:35,15.98,3.53565E+15,73
1010,06-09-2018 09:12,10.04,4.16531E+18,61
1046,06-09-2018 12:41,10.94,4.96292E+18,76
1536,06-09-2018 21:55,1056,4.76105E+18,36
159,07-09-2018 00:54,6.13,5.03843E+11,7
226,07-09-2018 03:14,9.11,2.13194E+14,7
1762,07-09-2018 03:54,10.25,3.53565E+15,137
3497,07-09-2018 11:02,1.57,4.18816E+15,35
2530,07-09-2018 12:56,14.86,4.16531E+18,108
1745,07-09-2018 13:08,10.09,4.2791E+18,4
2008,07-09-2018 14:00,5.04,4.18816E+15,48
985,07-09-2018 20:13,10.46,4.58696E+18,89
2940,07-09-2018 20:16,14.62,4.26849E+15,104
2034,08-09-2018 00:55,3.12,4.96292E+18,147
3107,08-09-2018 01:39,20.81,5.29719E+15,110
959,08-09-2018 06:10,10.62,4.02791E+15,37
957,08-09-2018 06:17,10.09,3.56195E+15,35
1125,08-09-2018 11:22,10.28,3.4412E+14,12
2741,08-09-2018 11:24,17.49,3.00633E+13,90
2189,08-09-2018 15:26,1.94,4.96292E+18,133
241,08-09-2018 16:32,4.93,4.76105E+18,28
16,09-09-2018 03:39,626,3.00783E+13,135
305,09-09-2018 06:03,7.82,4.74104E+12,104
2730,09-09-2018 06:42,17.62,4.7432E+18,81
81,09-09-2018 10:30,8.31,3.51711E+15,23
3241,09-09-2018 19:03,16.92,6.01199E+15,1
1717,09-09-2018 22:02,10.5,4.2791E+18,5
3467,09-09-2018 23:58,3.09,4.15072E+15,99
2775,10-09-2018 02:05,16.56,3.56195E+15,134
1794,10-09-2018 04:35,10.14,5.0188E+11,118
1294,10-09-2018 07:47,10.32,1.80099E+14,144
1330,10-09-2018 07:53,10.38,5.01809E+11,43
2721,10-09-2018 11:44,13.94,4.74104E+12,7
2289,10-09-2018 14:18,4.15,6.75911E+11,122
2442,10-09-2018 14:21,5.47,3.76028E+14,148
331,10-09-2018 15:23,10.68,3.56195E+15,10
1117,10-09-2018 16:33,11.22,4.6819E+12,123
1431,10-09-2018 22:49,1176,3.4412E+14,72
3475,10-09-2018 22:57,2.31,2.13194E+14,137
1899,11-09-2018 02:22,11.35,3.4412E+14,60
403,11-09-2018 03:53,7.28,4.72378E+18,70
1722,11-09-2018 05:37,10.78,4.71177E+15,146
3248,11-09-2018 09:40,17.14,4.16531E+18,107
767,11-09-2018 14:56,2.74,6.01199E+15,33
2984,11-09-2018 15:16,1856,3.58135E+15,138
868,11-09-2018 17:31,0.76,6.50024E+15,99
1307,11-09-2018 18:57,10.33,2.13194E+14,111
55,11-09-2018 23:41,5.19,6.01199E+15,73
1920,12-09-2018 00:25,10.67,2.13194E+14,110
2427,12-09-2018 04:32,4.67,4.498E+12,136
1135,12-09-2018 05:24,11.91,4.31965E+12,27
3451,12-09-2018 07:09,1.09,5.0188E+11,119
2661,12-09-2018 07:33,18.48,4.83448E+15,26
757,12-09-2018 11:34,1.8,4.16531E+18,82
1931,12-09-2018 16:35,3.65,5.17595E+15,138
836,12-09-2018 17:29,3.26,4.2791E+18,132
2151,12-09-2018 17:39,3.77,4.16531E+18,147
1957,13-09-2018 01:39,4.65,4.64401E+18,80
2230,13-09-2018 09:38,5.16,4.74104E+12,135
3427,13-09-2018 14:06,3.15,4.2791E+18,79
2019,13-09-2018 14:11,4.82,4.6819E+12,123
1908,13-09-2018 17:18,12.39,4.7432E+18,84
890,13-09-2018 20:03,10.82,4.15984E+18,129
939,13-09-2018 23:00,12.77,6.50024E+15,90
1738,14-09-2018 02:55,10.41,3.72415E+14,108
952,14-09-2018 03:30,11.68,4.7432E+18,84
214,14-09-2018 03:57,6.28,2.13194E+14,106
1000,14-09-2018 05:48,10.86,5.0188E+11,5
1199,14-09-2018 09:06,10.6,6.01199E+15,83
258,14-09-2018 10:59,7.01,3.76028E+14,42
570,14-09-2018 11:43,3.92,4.83448E+15,113
2591,14-09-2018 12:17,17.39,4.7432E+18,136
2949,14-09-2018 12:25,16.42,3.5822E+15,22
3054,14-09-2018 15:53,16.01,4.76105E+18,121
2727,14-09-2018 15:54,17.14,3.76028E+14,15
1946,14-09-2018 18:47,2.76,6.50024E+15,19
3035,14-09-2018 20:18,19.28,3.5822E+15,38
1190,14-09-2018 22:03,10.46,4.7432E+18,31
2460,15-09-2018 04:53,15.21,6.75911E+11,60
1941,15-09-2018 07:31,2.34,3.76028E+14,20
1843,15-09-2018 08:33,11.72,5.50071E+15,128
2178,15-09-2018 10:53,4.7,4.86676E+18,146
1247,15-09-2018 12:39,11,3.5822E+15,61
2470,16-09-2018 00:17,20.75,3.4412E+14,10
3469,16-09-2018 02:51,2.68,5.84227E+11,83
3399,16-09-2018 03:52,3.35,4.26849E+15,107
1628,16-09-2018 09:16,11.94,5.5706E+15,129
2459,16-09-2018 10:39,16.41,5.84227E+11,72
2209,16-09-2018 11:03,4.54,3.51711E+15,121
2436,16-09-2018 11:16,2.57,5.84227E+11,145
1851,16-09-2018 15:25,14.57,4.16531E+18,129
1173,16-09-2018 16:17,10.92,1.80099E+14,148
2691,16-09-2018 17:27,17.72,6.75911E+11,135
162,16-09-2018 17:43,7.18,4.58696E+18,35
2463,16-09-2018 21:08,21.48,4.15984E+18,13
852,16-09-2018 22:33,2.88,3.00783E+13,92
661,17-09-2018 00:43,2.31,3.76028E+14,138
2697,17-09-2018 00:48,20.17,3.56195E+15,130
1051,17-09-2018 01:14,10.93,5.50071E+15,21
2203,17-09-2018 05:55,5.34,4.31965E+12,41
555,17-09-2018 14:30,2.21,4.26369E+15,76
2094,17-09-2018 14:43,3.22,3.0182E+13,102
3094,17-09-2018 15:46,20.22,4.96292E+18,63
2832,17-09-2018 20:40,15.98,4.71177E+15,89
237,18-09-2018 00:19,4.79,5.01809E+11,138
1043,18-09-2018 02:22,10.09,5.03843E+11,39
309,18-09-2018 03:15,5.1,3.00783E+13,35
2054,18-09-2018 05:42,2.26,4.15984E+18,122
423,18-09-2018 10:57,2.95,4.16531E+18,36
848,18-09-2018 12:09,2.09,3.56195E+15,59
2645,18-09-2018 12:56,16.68,4.6819E+12,129
102,18-09-2018 12:59,4.98,4.64401E+18,145
821,18-09-2018 14:48,2.17,4.15984E+18,30
3061,18-09-2018 19:03,16.82,4.72378E+18,31
368,18-09-2018 22:32,8.85,6.01199E+15,17
918,18-09-2018 23:58,11.08,4.58696E+18,33
342,19-09-2018 02:11,2.58,3.00633E+13,149
626,19-09-2018 06:45,3.86,3.56195E+15,18
1658,19-09-2018 09:49,11.81,3.53565E+15,113
2028,19-09-2018 12:22,3.17,4.71177E+15,21
797,19-09-2018 13:02,2.45,4.72378E+18,93
2526,19-09-2018 14:54,17.57,3.0143E+13,34
2364,19-09-2018 21:59,3.36,3.72415E+14,105
264,20-09-2018 01:14,3.46,5.03843E+11,4
2275,20-09-2018 01:42,1.5,4.26849E+15,114
2533,20-09-2018 06:15,15.13,3.56195E+15,109
268,20-09-2018 08:41,8.32,5.17595E+15,46
1019,20-09-2018 14:51,10.43,3.5822E+15,16
1677,20-09-2018 15:58,11.06,5.13584E+15,126
936,20-09-2018 17:02,10.2,3.76028E+14,15
1962,20-09-2018 17:13,4.14,2.13194E+14,52
691,20-09-2018 19:13,3.05,4.86676E+18,42
2575,20-09-2018 20:43,16.9,6.50024E+15,107
1095,20-09-2018 22:16,10.99,4.50641E+15,37
620,20-09-2018 22:36,2.97,5.36178E+15,65
3409,21-09-2018 01:57,1.58,6.75911E+11,85
173,21-09-2018 03:08,7.22,4.7432E+18,98
1167,21-09-2018 06:00,10.32,4.50641E+15,5
564,21-09-2018 07:53,0.61,5.36178E+15,117
